1.0000,0.2000,2.0000,0.1441
1.0000,0.2000,4.0000,0.1631
1.0000,0.1000,2.0000,0.1621
1.0000,0.1000,4.0000,0.1101
1.0000,0.0600,2.0000,0.1851
1.0000,0.0600,4.0000,0.1341
1.0000,0.0500,2.0000,0.2692
1.0000,0.0500,4.0000,0.1601
1.0000,0.0400,2.0000,0.5674
1.0000,0.0400,4.0000,0.2632
1.5000,0.2000,2.0000,0.0961
1.5000,0.2000,4.0000,0.0971
1.5000,0.1000,2.0000,0.1241
1.5000,0.1000,4.0000,0.1273
1.5000,0.0600,2.0000,0.1791
1.5000,0.0600,4.0000,0.1281
1.5000,0.0500,2.0000,0.2642
1.5000,0.0500,4.0000,0.1631
1.5000,0.0400,2.0000,0.6865
1.5000,0.0400,4.0000,0.2747
2.0000,0.2000,2.0000,0.0991
2.0000,0.2000,4.0000,0.1071
2.0000,0.1000,2.0000,0.1061
2.0000,0.1000,4.0000,0.1411
2.0000,0.0600,2.0000,0.1965
2.0000,0.0600,4.0000,0.1301
2.0000,0.0500,2.0000,0.2700
2.0000,0.0500,4.0000,0.1691
2.0000,0.0400,2.0000,0.5734
2.0000,0.0400,4.0000,0.2618
