0.184986, 0.274199, 0.444197, 0.863941
0.618414, 0.589502, 0.458055, 0.652011
0.791218, 0.56121, 0.352883, 0.219169
0.283003, 0.272242, 0.599852, 0.960322
0.344476, 0.245552, 0.573125, 0.791421
0.574788, 0.81726, 0.378867, 0.667828
0.35864, 0.291815, 0.719871, 0.708445
0.833994, 0.785587, 0.429597, 0.151072
0.14051, 0.228114, 0.616432, 0.744906
0.749858, 0.770641, 0.333333, 0.59437
0.778754, 0.795018, 0.446919, 0.47815
0.17932, 0.215836, 0.399654, 0.734182
0.428045, 0.342349, 0.605048, 0.444906
0.462606, 0.323843, 0.493442, 0.28874
0.230312, 0.268683, 0.643653, 0.575737
0.370822, 0.474911, 0.549864, 0.693968
0.906232, 0.704626, 0.296709, 0.319169
0.155241, 0.279004, 0.771344, 0.852949
0.332578, 0.273132, 0.649344, 0.668633
0.129745, 0.181673, 0.807721, 0.692627
0.703399, 0.659786, 0.468201, 0.628686
0.170822, 0.285231, 0.626578, 0.889544
0.566856, 0.592527, 0.465726, 0.520241
0.328895, 0.282384, 0.0316753, 0.941421
0.183569, 0.190747, 0.680277, 0.750268
0.826346, 0.748932, 0.551596, 0.265952
0.854108, 0.81726, 0.383568, 0.294236
0.397167, 0.487367, 0.777283, 0.43941
0.587819, 0.808363, 0.320713, 0.905228
0.68272, 0.89395, 0.627073, 0.497185
0.182153, 0.253559, 0.621133, 0.708579
0.647309, 0.62153, 0.621381, 0.455764
0.779037, 0.770641, 0.328879, 0.506971
0.557224, 0.739324, 0.38827, 0.789946
0.712465, 0.711388, 0.548379, 0.286461
0.402266, 0.713523, 0.522395, 0.832708
0.410482, 0.253915, 0.29077, 0.80496
0.622946, 0.413523, 0.23608, 0.559786
0.180737, 0.290036, 0.585994, 0.667828
0.664873, 0.753203, 0.399901, 0.576139
0.813881, 0.748932, 0.531552, 0.0993298
0.467139, 0.33274, 0.620144, 0.505094
0.68017, 0.836833, 0.260084, 0.814611
0.830312, 0.778826, 0.413759, 0.415282
0.4017, 0.253915, 0.326652, 0.862735
0.620113, 0.780605, 0.466221, 0.638338
0.393768, 0.262633, 0.492947, 0.963807
0.620963, 0.63452, 0.416234, 0.712332
0.399717, 0.281851, 0.572878, 0.640885
0.894901, 0.808541, 0.402871, 0.421582
0.852975, 0.764057, 0.561495, 0.214343
0.709915, 0.883096, 0.237317, 0.621314
0.0968839, 0.274377, 0.797822, 0.900536
0.394051, 0.291815, 0.746845, 0.554826
0.451275, 0.454093, 0.561, 0.860858
0.68017, 0.731851, 0.502598, 0.465952
0.917564, 0.76121, 0.242762, 0.409249
0.490652, 0.769573, 0.439495, 0.929759
0.282153, 0.279359, 0.706756, 0.684584
0.239093, 0.286477, 0.637961, 0.788874
0.801416, 0.72758, 0.408067, 0.534182
0.796317, 0.789858, 0.401633, 0.557507
0.788102, 0.736477, 0.623361, 0.441019
0.815864, 0.921886, 0.410789, 0.638472
0.845609, 0.863879, 0.287058, 0.570643
0.469972, 0.330961, 0.482801, 0.700402
0.398017, 0.235943, 0.587973, 0.562332
0.127479, 0.297331, 0.290027, 0.699464
0.901133, 0.921886, 0.408067, 0.511394
0.143909, 0.325445, 0.667657, 0.632842
0.725212, 0.79395, 0.386538, 0.535255
0.695751, 0.518505, 0.534274, 0.546247
0.7017, 0.605516, 0.534521, 0.540349
0.380737, 0.314235, 0.473893, 0.212735
0.829745, 0.817794, 0.376145, 0.272252
0.372805, 0.584342, 0.658995, 0.744906
0.767989, 0.63452, 0.452858, 0.409786
0.598017, 0.650178, 0.504331, 0.707239
0.304249, 0.241103, 0.487256, 0.668633
0.214448, 0.286121, 0.549369, 0.820912
0.239943, 0.286477, 0.632269, 0.799866
0.666572, 0.813167, 0.367483, 0.897587
0.811898, 0.794662, 0.414749, 0.488874
